time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-09T17:03:21.310Z,38.8313333,-122.811,2.29,1.91,md,61,25,0.00796,0.05,nc,nc72408060,2015-03-10T11:09:02.986Z,"7km W of Cobb, California",earthquake
2015-03-09T16:56:14.000Z,59.975,-152.6982,86.5,1.7,ml,6,165.599986752001,,0.6,ak,ak11530175,2015-03-17T00:46:45.263Z,"53km WNW of Anchor Point, Alaska",earthquake
2015-03-09T16:32:12.000Z,65.2064,-149.8816,12.1,0.6,ml,8,208.799983296001,,0.8,ak,ak11530174,2015-03-17T18:55:51.808Z,"42km ENE of Manley Hot Springs, Alaska",earthquake
2015-03-09T16:27:07.000Z,53.8597,-163.3239,30.5,3.4,ml,22,223.199982144001,,0.61,ak,ak11525403,2015-03-17T00:47:53.997Z,"110km S of False Pass, Alaska",earthquake
2015-03-09T16:18:55.110Z,34.2766667,-117.0158333,9.13,1.24,ml,34,61,0.02152,0.26,ci,ci37114223,2015-03-09T17:16:25.162Z,"10km WNW of Big Bear Lake, California",earthquake
2015-03-09T16:14:33.380Z,38.8815,-122.5333333,5.29,2.64,md,79,47,0.07074,0.17,nc,nc72408045,2015-03-18T18:58:00.010Z,"7km ESE of Lower Lake, California",earthquake
2015-03-09T16:13:44.850Z,33.4765,-116.5673333,9.34,1.03,ml,35,78,0.03433,0.2,ci,ci37114215,2015-03-09T18:13:28.340Z,"13km SE of Anza, California",earthquake
2015-03-09T16:12:39.000Z,65.1509,-148.7249,4.9,0.7,ml,,,,0.45,ak,ak11525401,2015-03-17T18:55:39.809Z,"47km NW of Ester, Alaska",earthquake
2015-03-09T15:51:06.400Z,35.8189,-97.4484,3.456,2.5,ml,,74,,0.43,us,usc000twtg,2015-03-09T23:53:40.852Z,"6km SSW of Guthrie, Oklahoma",earthquake
2015-03-09T15:46:15.250Z,33.5135,-116.4746667,9.37,0.03,ml,8,230,0.06434,0.07,ci,ci37114183,2015-03-10T23:38:09.734Z,"19km ESE of Anza, California",earthquake
2015-03-09T15:44:58.470Z,38.8251667,-122.8083333,3.12,0.15,md,12,67,0.002231,0.02,nc,nc72408035,2015-03-11T05:15:07.838Z,"6km NW of The Geysers, California",earthquake
2015-03-09T15:39:40.000Z,36.6613,-97.8595,6.457,2.5,ml,,44,,0.29,us,usc000tws8,2015-03-09T23:42:38.449Z,"19km SW of Medford, Oklahoma",earthquake
2015-03-09T15:30:52.997Z,40.0876,-119.7127,14.9438,0.26,ml,3,244.21,0.167,0.0031,nn,nn00486566,2015-03-10T20:17:11.048Z,"48km N of Spanish Springs, Nevada",earthquake
2015-03-09T15:29:26.600Z,18.562,-65.7014,87,3.1,Md,16,187.2,0.3233935,0.25,pr,pr15068001,2015-03-09T23:32:20.454Z,"20km NE of Vieques, Puerto Rico",earthquake
2015-03-09T15:24:31.000Z,62.509,-150.8661,71.1,1.5,ml,,,,0.42,ak,ak11525322,2015-03-17T00:46:58.809Z,"44km WNW of Talkeetna, Alaska",earthquake
2015-03-09T15:19:14.440Z,33.7046667,-116.7305,20.23,0.89,ml,35,38,0.01508,0.2,ci,ci37114159,2015-03-09T17:21:49.020Z,"4km SSW of Idyllwild, California",earthquake
2015-03-09T15:18:53.720Z,38.7913322,-122.7463303,2.47,0.28,md,9,101,0.01103,0.01,nc,nc72408020,2015-03-09T18:32:01.739Z,"1km NNE of The Geysers, California",earthquake
2015-03-09T15:12:17.820Z,36.0036667,-117.9111667,5.43,0.6,ml,14,93,0.01732,0.14,ci,ci37114151,2015-03-10T23:32:10.529Z,"6km SE of Coso Junction, California",earthquake
2015-03-09T15:10:41.000Z,63.3331,-144.7714,2.1,2.2,ml,,,,0.81,ak,ak11525317,2015-03-17T18:55:57.521Z,"64km SSE of Deltana, Alaska",earthquake
2015-03-09T15:09:54.190Z,38.8436661,-122.8304977,1.98,0.18,md,7,101,0.006394,0.02,nc,nc72408015,2015-03-09T18:20:02.110Z,"9km WNW of Cobb, California",earthquake
2015-03-09T15:08:32.000Z,64.2583,-147.502,11.3,0.6,ml,,,,0.48,ak,ak11530169,2015-03-17T00:36:52.024Z,"41km SW of Salcha, Alaska",earthquake
2015-03-09T15:07:35.000Z,53.1531,-166.9134,42.4,2.5,ml,14,219.599982432001,,0.47,ak,ak11525315,2015-03-17T18:56:31.643Z,"83km SSW of Unalaska, Alaska",earthquake
2015-03-09T14:58:20.000Z,62.0784,-149.4972,40.2,1.5,ml,,,,0.56,ak,ak11525279,2015-03-17T00:35:34.304Z,"20km ESE of Y, Alaska",earthquake
2015-03-09T14:58:03.200Z,19.4103,-155.2792,0,1.7,Ml,,54,0,0.22,hv,hv60868446,2015-03-09T15:03:48.353Z,"4km WSW of Volcano, Hawaii",earthquake
2015-03-09T14:54:24.000Z,36.0852,-96.8566,5.272,2.7,ml,,51,,0.56,us,usc000twrg,2015-03-09T22:56:54.729Z,"13km NW of Cushing, Oklahoma",earthquake
2015-03-09T14:52:02.610Z,11.1017,-86.9249,48.01,4.7,mb,,172,1.145,0.93,us,usc000twrh,2015-03-09T22:54:42.004Z,"88km SSW of Masachapa, Nicaragua",earthquake
2015-03-09T14:50:18.437Z,37.1511,-117.2713,14.2834,0.42,ml,10,160.86,0.255,0.1341,nn,nn00486355,2015-03-09T19:50:26.864Z,"52km WNW of Beatty, Nevada",earthquake
2015-03-09T14:50:09.000Z,60.3921,-151.4519,20,1.6,ml,,,,0.55,ak,ak11525278,2015-03-17T00:35:44.812Z,"8km WNW of Cohoe, Alaska",earthquake
2015-03-09T14:49:22.150Z,46.2161667,-122.1933333,5.35,0.78,ml,4,252,0.00344,0.05,uw,uw60981731,2015-03-09T17:20:28.400Z,"38km S of Morton, Washington",earthquake
2015-03-09T14:26:21.450Z,33.4745,-116.5708333,8.28,0.93,ml,34,40,0.03306,0.18,ci,ci37114111,2015-03-09T17:21:56.870Z,"13km SE of Anza, California",earthquake
2015-03-09T14:19:17.000Z,63.1071,-151.5226,6.3,1,ml,,,,0.48,ak,ak11530165,2015-03-17T00:36:51.019Z,"113km NW of Talkeetna, Alaska",earthquake
2015-03-09T14:12:49.000Z,53.7331,-165.3875,52.5,2.3,ml,,,,0.19,ak,ak11525271,2015-03-17T00:35:22.595Z,"51km SSE of Akutan, Alaska",earthquake
2015-03-09T14:09:33.560Z,36.076,-117.5858333,0.09,0.66,ml,9,181,0.08048,0.36,ci,ci37114103,2015-03-09T17:21:25.738Z,"33km ENE of Little Lake, California",earthquake
2015-03-09T13:58:38.000Z,61.3112,-150.2484,44,1.6,ml,,,,0.28,ak,ak11525236,2015-03-17T00:35:43.972Z,"21km WNW of Anchorage, Alaska",earthquake
2015-03-09T13:57:51.940Z,33.5071667,-116.5646667,13.75,0.26,ml,15,201,0.03374,0.08,ci,ci37114079,2015-03-10T23:28:35.465Z,"11km ESE of Anza, California",earthquake
2015-03-09T13:48:41.000Z,19.4353,-155.241,28.8,1.5,Md,,90,0.01796631,0.1,hv,hv60868426,2015-03-09T20:07:40.296Z,"0km NW of Volcano, Hawaii",earthquake
2015-03-09T13:47:26.330Z,38.7960014,-122.7471695,1.64,0.37,md,11,83,0.01514,0.01,nc,nc72408010,2015-03-09T15:37:06.993Z,"2km NNE of The Geysers, California",earthquake
2015-03-09T13:38:29.000Z,61.2251,-147.0216,18.9,1.1,ml,,,,0.43,ak,ak11530162,2015-03-17T00:36:49.711Z,"37km WNW of Valdez, Alaska",earthquake
2015-03-09T13:37:38.050Z,38.8195,-122.7618333,2.44,0.25,md,18,87,0.01264,0.02,nc,nc72408005,2015-03-11T05:04:06.219Z,"3km W of Cobb, California",earthquake
2015-03-09T13:30:57.600Z,33.4673333,-116.4705,12.66,1.31,ml,47,76,0.06729,0.23,ci,ci37114039,2015-03-09T17:22:05.660Z,"21km ESE of Anza, California",earthquake
2015-03-09T13:28:11.500Z,36.6297,-97.6617,5.205,2.7,ml,,61,,0.34,us,usc000twrc,2015-03-09T20:27:45.284Z,"20km SSE of Medford, Oklahoma",earthquake
2015-03-09T13:21:11.000Z,52.047,-179.3897,220,3.8,ml,,,,0.67,ak,ak11525199,2015-03-17T00:35:44.467Z,"70km E of Semisopochnoi Island, Alaska",earthquake
2015-03-09T13:02:11.000Z,64.4575,-147.7084,17,1.4,ml,,,,0.53,ak,ak11525162,2015-03-17T00:35:47.752Z,"36km SSW of North Pole, Alaska",earthquake
2015-03-09T12:34:59.000Z,63.9895,-147.3656,10,0.8,ml,,,,0.44,ak,ak11525157,2015-03-17T18:55:41.333Z,"63km SSW of Salcha, Alaska",earthquake
2015-03-09T12:30:45.310Z,33.4711667,-116.5763333,8.55,1.27,ml,48,65,0.03191,0.24,ci,ci37113975,2015-03-09T17:22:12.160Z,"13km SE of Anza, California",earthquake
2015-03-09T12:25:10.000Z,59.0054,-152.4533,58,2,ml,,,,0.57,ak,ak11525128,2015-03-17T00:35:33.344Z,"87km SW of Homer, Alaska",earthquake
2015-03-09T12:22:45.580Z,36.0273333,-117.8163333,1.36,0.17,ml,10,80,0.04146,0.11,ci,ci37113967,2015-03-10T23:23:45.437Z,"12km E of Coso Junction, California",earthquake
2015-03-09T12:21:50.270Z,36.0246667,-117.818,1.33,0.39,ml,10,85,0.04274,0.11,ci,ci37113959,2015-03-10T23:20:07.977Z,"12km E of Coso Junction, California",earthquake
2015-03-09T12:18:39.370Z,36.8605,-121.5908333,4.81,0.74,md,27,48,0.003149,0.11,nc,nc72407995,2015-03-12T20:44:06.470Z,"4km WNW of San Juan Bautista, California",earthquake
2015-03-09T12:18:19.730Z,34.1026667,-118.248,7.02,1.83,ml,54,38,0.04602,0.16,ci,ci37113943,2015-03-10T23:17:26.200Z,"2km NE of Silver Lake, California",earthquake
2015-03-09T12:10:51.000Z,61.3552,-151.8315,87.5,1.6,ml,,,,0.48,ak,ak11525126,2015-03-17T00:35:36.810Z,"79km NNW of Nikiski, Alaska",earthquake
2015-03-09T12:06:44.390Z,36.0233333,-117.8195,1.09,0.54,ml,11,77,0.04166,0.15,ci,ci37113935,2015-03-10T23:05:26.035Z,"12km ESE of Coso Junction, California",earthquake
2015-03-09T11:53:00.880Z,33.5041667,-116.4641667,9.53,0.2,ml,12,100,0.07711,0.1,ci,ci37113927,2015-03-10T23:01:35.772Z,"20km ESE of Anza, California",earthquake
2015-03-09T11:35:57.000Z,52.7842,-166.6905,5.1,2.2,ml,,,,0.37,ak,ak11525091,2015-03-17T18:55:54.229Z,"121km S of Unalaska, Alaska",earthquake
2015-03-09T11:33:45.000Z,51.6515,-179.9711,72.6,2.9,ml,,,,0.69,ak,ak11530155,2015-03-17T00:37:12.243Z,"44km SE of Semisopochnoi Island, Alaska",earthquake
2015-03-09T11:27:29.420Z,31.5091667,-115.6593333,7.73,2.88,ml,5,133,0.4913,0.11,ci,ci37113911,2015-03-10T22:58:12.542Z,"89km ESE of Maneadero, B.C., Mexico",earthquake
2015-03-09T11:25:24.000Z,65.8262,-150.8866,2.3,0.9,ml,,,,0.94,ak,ak11530154,2015-03-17T00:36:47.700Z,"91km NE of Tanana, Alaska",earthquake
2015-03-09T11:16:27.410Z,33.4313333,-116.6283333,9.98,0.75,ml,31,66,0.06687,0.15,ci,ci37113903,2015-03-09T17:23:14.849Z,"14km SSE of Anza, California",earthquake
2015-03-09T11:14:57.360Z,38.3656667,-112.2173333,4.89,2.05,ml,21,66,0.138,0.2,uu,uu60103997,2015-03-09T22:03:13.340Z,"14km N of Junction, Utah",earthquake
2015-03-09T11:00:03.260Z,36.061,-117.5921667,1.1,1.47,ml,22,65,0.08364,0.28,ci,ci37113895,2015-03-09T18:13:34.350Z,"32km ENE of Little Lake, California",earthquake
2015-03-09T10:57:31.750Z,36.0505,-117.5996667,1.55,1.19,ml,21,75,0.08998,0.13,ci,ci37113887,2015-03-10T22:35:36.867Z,"30km ENE of Little Lake, California",earthquake
2015-03-09T10:55:02.810Z,38.8079987,-122.824501,2.98,0.44,md,9,88,0.003756,0.03,nc,nc72407985,2015-03-09T11:19:04.280Z,"6km WNW of The Geysers, California",earthquake
2015-03-09T10:49:08.070Z,33.9318333,-116.031,3.09,1.64,ml,48,47,0.07381,0.25,ci,ci37113879,2015-03-09T18:14:40.430Z,"23km S of Twentynine Palms, California",earthquake
2015-03-09T10:48:57.220Z,35.8467,-97.4448,5,3.4,mb_lg,,29,0.05,0.62,us,usc000twql,2015-03-18T18:58:17.227Z,"3km SSW of Guthrie, Oklahoma",earthquake
2015-03-09T10:47:00.140Z,38.8226662,-122.7633362,2.73,0.85,md,18,53,0.009334,0.03,nc,nc72407980,2015-03-09T11:09:06.026Z,"3km W of Cobb, California",earthquake
2015-03-09T10:42:23.800Z,38.7874985,-122.7458344,2.18,0.57,md,7,101,0.008294,0.02,nc,nc72407970,2015-03-09T10:59:05.036Z,"1km NE of The Geysers, California",earthquake
2015-03-09T10:39:07.000Z,63.323,-151.2963,6.7,0.8,ml,,,,0.5,ak,ak11530153,2015-03-17T00:36:46.474Z,"117km W of Cantwell, Alaska",earthquake
2015-03-09T10:37:07.230Z,47.2265,-122.7623333,5.02,0.75,md,7,207,0.3219,0.23,uw,uw60981681,2015-03-09T17:23:35.430Z,"1km NNW of Longbranch, Washington",earthquake
2015-03-09T10:37:03.000Z,59.7429,-153.1399,103.8,2,ml,,,,0.73,ak,ak11525030,2015-03-17T00:35:50.149Z,"73km W of Anchor Point, Alaska",earthquake
2015-03-09T10:32:28.080Z,38.8068333,-122.8136667,3.08,0.19,md,24,56,0.01229,0.04,nc,nc72407965,2015-03-10T23:29:27.220Z,"5km WNW of The Geysers, California",earthquake
2015-03-09T10:30:11.710Z,34.1741667,-116.827,8.02,1.14,ml,38,63,0.1173,0.13,ci,ci37113871,2015-03-10T22:26:46.900Z,"10km S of Big Bear City, California",earthquake
2015-03-09T10:29:45.000Z,63.5333,-151.0259,11.4,0.8,ml,,,,0.69,ak,ak11530151,2015-03-17T00:36:45.800Z,"104km W of Cantwell, Alaska",earthquake
2015-03-09T10:26:08.000Z,64.6242,-147.0546,0.4,0.1,ml,,,,0.27,ak,ak11525029,2015-03-17T00:35:23.376Z,"4km S of Eielson Air Force Base, Alaska",earthquake
2015-03-09T10:25:17.870Z,36.5816,-97.632,5,2.9,mb_lg,,37,0.293,0.48,us,usc000twqf,2015-03-09T12:02:55.069Z,"26km SSE of Medford, Oklahoma",earthquake
2015-03-09T10:23:45.320Z,37.6398333,-118.9506667,7.38,0.63,md,22,65,0.0238,0.03,nc,nc72407960,2015-03-10T17:01:01.582Z,"2km ESE of Mammoth Lakes, California",earthquake
2015-03-09T10:20:01.970Z,38.8083333,-122.8126667,2.67,1.06,md,46,36,0.01291,0.04,nc,nc72407955,2015-03-14T00:02:07.790Z,"5km NW of The Geysers, California",earthquake
2015-03-09T10:15:00.110Z,38.8305016,-122.8034973,2.79,0.39,md,8,99,0.00876,0.01,nc,nc72407950,2015-03-09T12:33:09.085Z,"7km W of Cobb, California",earthquake
2015-03-09T10:14:38.000Z,63.2965,-150.4169,124.1,2,ml,,,,0.45,ak,ak11525001,2015-03-17T00:35:48.801Z,"74km W of Cantwell, Alaska",earthquake
2015-03-09T10:07:40.270Z,33.6826667,-116.7918333,20.58,-0.12,ml,7,156,0.07027,0.16,ci,ci37128796,2015-03-10T22:21:27.212Z,"9km SW of Idyllwild, California",earthquake
2015-03-09T10:07:39.880Z,33.4918333,-116.4185,10.25,0.18,ml,12,117,0.03205,0.09,ci,ci37113863,2015-03-10T22:17:28.344Z,"22km SSW of La Quinta, California",earthquake
2015-03-09T10:04:00.000Z,60.2249,-152.7889,104.8,1.7,ml,,,,0.68,ak,ak11524972,2015-03-17T00:35:25.914Z,"29km S of Redoubt Volcano, Alaska",earthquake
2015-03-09T10:01:50.000Z,63.4322,-151.0337,14,0.7,ml,,,,0.42,ak,ak11530147,2015-03-17T00:36:44.600Z,"104km W of Cantwell, Alaska",earthquake
2015-03-09T09:59:43.610Z,25.279,103.105,10,4.6,mb,,86,0.365,0.95,us,usc000twqa,2015-03-18T18:57:41.440Z,"9km SE of Songyang, China",earthquake
2015-03-09T09:59:43.530Z,38.831665,-122.8095016,1.57,0.94,md,19,47,0.00827,0.02,nc,nc72407945,2015-03-09T12:08:03.647Z,"7km W of Cobb, California",earthquake
2015-03-09T09:58:04.590Z,36.0621667,-117.5985,3.41,0.59,ml,10,115,0.08881,0.14,ci,ci37113855,2015-03-10T22:13:34.608Z,"31km ENE of Little Lake, California",earthquake
2015-03-09T09:27:20.700Z,38.838665,-122.8278351,2.45,0.56,md,9,80,0.005976,0.01,nc,nc72407940,2015-03-09T11:34:04.759Z,"9km WNW of Cobb, California",earthquake
2015-03-09T09:25:07.000Z,61.1052,-150.9158,60.8,1.7,ml,,,,0.26,ak,ak11524946,2015-03-17T00:35:35.735Z,"50km NNE of Nikiski, Alaska",earthquake
2015-03-09T09:23:58.710Z,33.668,-116.7273333,16.4,0.3,ml,18,94,0.04443,0.11,ci,ci37113839,2015-03-10T22:10:05.614Z,"8km S of Idyllwild, California",earthquake
2015-03-09T09:14:08.960Z,35.6643333,-118.3088333,12.3,1.37,ml,25,55,0.04658,0.28,ci,ci37113831,2015-03-09T18:15:46.410Z,"14km ESE of Wofford Heights, California",earthquake
2015-03-09T09:08:46.000Z,67.1555,-149.2599,4.2,0.6,ml,,,,0.72,ak,ak11530145,2015-03-17T00:36:43.829Z,"41km ESE of Coldfoot, Alaska",earthquake
2015-03-09T09:00:22.000Z,61.1658,-146.4643,15.1,1.8,ml,,,,0.58,ak,ak11524945,2015-03-17T00:35:52.623Z,"7km WNW of Valdez, Alaska",earthquake
2015-03-09T08:58:27.454Z,36.829,-117.4613,0,0.03,ml,5,226.94,0.374,0.1046,nn,nn00486557,2015-03-10T19:35:49.568Z,"59km ENE of Lone Pine, California",earthquake
2015-03-09T08:56:39.000Z,62.5563,-148.3147,51.7,0.6,ml,,,,0.08,ak,ak11524944,2015-03-17T00:35:24.991Z,"89km NNE of Sutton-Alpine, Alaska",earthquake
2015-03-09T08:50:29.610Z,36.0625,-117.5996667,1.1,0.63,ml,9,115,0.08978,0.22,ci,ci37113823,2015-03-09T18:15:17.314Z,"31km ENE of Little Lake, California",earthquake
2015-03-09T08:31:56.360Z,33.606,-115.9841667,6.97,0.65,ml,27,129,0.04928,0.3,ci,ci37113815,2015-03-09T18:15:34.054Z,"9km ENE of Mecca, California",earthquake
2015-03-09T08:29:35.000Z,64.7728,-147.4538,10,0.6,ml,,,,0.29,ak,ak11524916,2015-03-17T00:35:38.756Z,"4km SE of Badger, Alaska",earthquake
2015-03-09T08:23:17.000Z,59.1614,-136.2992,3.3,2.6,ml,,,,0.51,ak,ak11524913,2015-03-17T18:56:50.971Z,"49km W of Haines, Alaska",earthquake
2015-03-09T08:22:11.000Z,62.8686,-148.357,57.4,0.7,ml,,,,0.22,ak,ak11524912,2015-03-17T00:35:26.695Z,"65km SSE of Cantwell, Alaska",earthquake
2015-03-09T08:13:38.660Z,38.8225,-122.7778333,2.17,0.28,md,17,47,0.009493,0.05,nc,nc72407935,2015-03-10T23:22:25.780Z,"4km W of Cobb, California",earthquake
2015-03-09T08:07:29.000Z,64.2707,-152.6421,12.6,1.1,ml,,,,0.66,ak,ak11530139,2015-03-17T00:36:43.061Z,"104km SSW of Tanana, Alaska",earthquake
2015-03-09T07:58:57.900Z,19.4378,-155.7652,10.5,1.6,Md,,79.2,0.08983153,0.15,hv,hv60868386,2015-03-09T23:16:57.585Z,"10km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-03-09T07:53:36.600Z,-34.3264,-73.5727,14.55,5.1,mb,,53,2.29,1.09,us,usc000twq0,2015-03-10T18:20:48.000Z,"153km NW of Constitucion, Chile",earthquake
2015-03-09T07:50:08.250Z,38.8205,-122.7793333,1.5,0.27,md,19,49,0.007307,0.06,nc,nc72407925,2015-03-10T23:15:24.300Z,"4km W of Cobb, California",earthquake
2015-03-09T07:48:32.420Z,32.9536667,-115.5406667,9.03,1.67,ml,18,102,0.05471,0.28,ci,ci37113807,2015-03-10T22:04:37.060Z,"3km SSW of Brawley, California",earthquake
2015-03-09T07:44:04.210Z,36.0626667,-117.5945,3.7,0.78,ml,12,79,0.0856,0.2,ci,ci37113799,2015-03-09T18:15:52.996Z,"31km ENE of Little Lake, California",earthquake
2015-03-09T07:41:11.000Z,58.1304,-154.2395,38.6,1.5,ml,,,,0.35,ak,ak11530138,2015-03-17T00:36:42.028Z,"67km NNW of Larsen Bay, Alaska",earthquake
2015-03-09T07:36:27.690Z,32.9693333,-115.5408333,10.9,1.46,ml,11,103,0.06971,0.22,ci,ci37113791,2015-03-10T21:58:35.710Z,"1km SW of Brawley, California",earthquake
2015-03-09T07:27:06.532Z,37.0826,-116.9406,8.7417,0.05,ml,11,206.1,0.126,0.1111,nn,nn00486541,2015-03-10T16:45:28.039Z,"25km NW of Beatty, Nevada",earthquake
2015-03-09T07:25:28.780Z,38.8186667,-122.8116667,3.85,1.3,md,46,33,0.004883,0.03,nc,nc72407915,2015-03-14T05:03:06.597Z,"6km NW of The Geysers, California",earthquake
2015-03-09T07:22:35.170Z,32.9575,-115.5638333,2.88,1.45,ml,13,93,0.05594,0.25,ci,ci37113783,2015-03-10T21:52:40.693Z,"4km SW of Brawley, California",earthquake
2015-03-09T07:13:44.000Z,64.7951,-149.1141,21.8,0.3,ml,,,,0.61,ak,ak11524863,2015-03-17T00:35:29.646Z,"24km N of North Nenana, Alaska",earthquake
2015-03-09T07:05:34.700Z,37.4209,-115.1071,0,1.46,ml,13,129.89,0.047,0.2235,nn,nn00486341,2015-03-09T11:43:29.686Z,"8km NE of Alamo, Nevada",earthquake
2015-03-09T07:04:33.000Z,63.3348,-149.8236,93.6,0.9,ml,,,,0.41,ak,ak11530136,2015-03-17T00:36:40.964Z,"44km W of Cantwell, Alaska",earthquake
2015-03-09T06:45:18.970Z,-7.3423,128.7365,110.18,5.3,mb,,23,2.618,1.26,us,usc000twpw,2015-03-09T14:47:47.922Z,"292km WNW of Saumlaki, Indonesia",earthquake
2015-03-09T06:43:31.480Z,38.8353333,-122.7723333,2.61,0.55,md,26,59,0.00521,0.04,nc,nc72407900,2015-03-13T23:24:57.680Z,"4km WNW of Cobb, California",earthquake
2015-03-09T06:40:43.200Z,37.8601667,-119.9275,4.1,2.01,md,6,349,0.737,0.34,nc,nc72407905,2015-03-10T20:30:05.839Z,"29km ESE of Tuolumne City, California",earthquake
2015-03-09T06:36:18.810Z,38.7993317,-122.8131638,3.36,0.55,md,11,72,0.01353,0.01,nc,nc72407895,2015-03-09T08:13:02.400Z,"5km WNW of The Geysers, California",earthquake
2015-03-09T06:35:27.630Z,38.7958333,-122.8136667,3.52,1.15,md,46,55,0.01117,0.04,nc,nc72407890,2015-03-14T00:37:05.525Z,"5km WNW of The Geysers, California",earthquake
2015-03-09T06:30:14.920Z,32.8971667,-115.7233333,7.3,1.6,ml,13,93,0.0467,0.18,ci,ci37113775,2015-03-10T21:38:52.077Z,"15km WNW of Imperial, California",earthquake
2015-03-09T06:30:02.730Z,32.8965,-115.713,6.99,1.7,ml,21,59,0.04764,0.21,ci,ci37113767,2015-03-10T21:36:33.230Z,"14km WNW of Imperial, California",earthquake
2015-03-09T06:20:12.870Z,33.8678333,-116.1646667,6.11,0.72,ml,20,144,0.05793,0.28,ci,ci37113751,2015-03-09T18:16:55.685Z,"17km NNE of Indio, California",earthquake
2015-03-09T06:18:28.400Z,36.0583333,-117.5871667,4.9,0.26,ml,10,116,0.07954,0.11,ci,ci37113759,2015-03-10T21:23:51.558Z,"32km ENE of Little Lake, California",earthquake
2015-03-09T06:08:27.000Z,60.491,-152.6779,104.5,1.9,ml,,,,0.46,ak,ak11524799,2015-03-17T00:35:37.726Z,"3km E of Redoubt Volcano, Alaska",earthquake
2015-03-09T06:03:44.000Z,62.0225,-150.5715,58.2,1.6,ml,,,,0.33,ak,ak11524797,2015-03-17T00:35:51.498Z,"40km WSW of Y, Alaska",earthquake
2015-03-09T05:59:44.440Z,-22.0213,-179.4549,594.7,4.7,mb,,112,4.857,0.74,us,usc000twpn,2015-03-09T14:02:11.484Z,"170km SSW of Ndoi Island, Fiji",earthquake
2015-03-09T05:51:59.710Z,36.03,-117.8806667,4.46,0.78,ml,15,83,0.02357,0.19,ci,ci37113735,2015-03-09T18:17:43.493Z,"6km ESE of Coso Junction, California",earthquake
2015-03-09T05:48:56.500Z,19.7346,-66.0385,44,3.4,Md,9,313.2,1.41754152,0.31,pr,pr15068000,2015-03-09T13:51:31.022Z,"140km N of San Juan, Puerto Rico",earthquake
2015-03-09T05:42:27.300Z,33.925,-116.0245,1.96,1.43,ml,35,56,0.07851,0.25,ci,ci37113719,2015-03-09T18:17:46.963Z,"24km S of Twentynine Palms, California",earthquake
2015-03-09T05:33:44.000Z,50.6993,-173.6395,19.8,2.7,ml,,,,0.3,ak,ak11530133,2015-03-17T18:56:14.405Z,"171km SSE of Atka, Alaska",earthquake
2015-03-09T05:27:15.260Z,36.0048333,-117.919,1.94,1.28,ml,26,49,0.02337,0.26,ci,ci37113711,2015-03-09T18:19:02.330Z,"5km SSE of Coso Junction, California",earthquake
2015-03-09T05:26:17.000Z,63.469,-146.7379,2.7,0.9,ml,,,,0.51,ak,ak11530132,2015-03-17T00:36:39.310Z,"80km SW of Delta Junction, Alaska",earthquake
2015-03-09T05:21:28.000Z,60.6785,-147.6464,9.9,1.2,ml,,,,0.42,ak,ak11530131,2015-03-17T00:36:38.546Z,"57km E of Whittier, Alaska",earthquake
2015-03-09T05:08:35.480Z,39.121,-123.1008333,6.99,1.52,md,24,99,0.1022,0.07,nc,nc72407885,2015-03-10T22:00:06.634Z,"5km ESE of Talmage, California",earthquake
2015-03-09T05:01:47.000Z,61.7501,-150.6931,52.4,2,ml,,,,0.71,ak,ak11524755,2015-03-17T00:35:40.547Z,"34km W of Willow, Alaska",earthquake
2015-03-09T05:01:35.000Z,65.0356,-149.0259,-0.1,0.5,ml,,,,0.5,ak,ak11524756,2015-03-17T18:55:56.024Z,"51km N of North Nenana, Alaska",earthquake
2015-03-09T04:55:29.070Z,-55.7797,-26.9388,38.01,4.6,mb,,71,5.693,0.72,us,us10001n24,2015-03-18T03:49:45.928Z,"103km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-03-09T04:54:24.780Z,32.9638333,-115.5733333,7.57,1.36,ml,11,89,0.06309,0.17,ci,ci37113695,2015-03-10T21:15:42.312Z,"4km WSW of Brawley, California",earthquake
2015-03-09T04:53:44.170Z,32.9678333,-115.5525,9.75,1.55,ml,12,101,0.06654,0.13,ci,ci37113687,2015-03-10T21:09:09.777Z,"2km WSW of Brawley, California",earthquake
2015-03-09T04:49:41.940Z,35.0665,-118.7828333,10.51,1.33,ml,20,88,0.05065,0.14,ci,ci37113671,2015-03-09T18:18:52.640Z,"16km SSE of Arvin, California",earthquake
2015-03-09T04:46:13.000Z,60.4861,-141.3642,13.8,1.4,ml,,,,0.45,ak,ak11524749,2015-03-17T18:55:40.432Z,"75km NE of Cape Yakataga, Alaska",earthquake
2015-03-09T04:34:27.030Z,55.3946,-162.2497,163.74,2.8,ml,,159,0.149,0.73,us,us10001mxz,2015-03-18T03:41:26.083Z,"37km NE of Cold Bay, Alaska",earthquake
2015-03-09T04:30:19.870Z,33.471,-116.5613333,8.89,0.54,ml,23,112,0.04154,0.11,ci,ci37113663,2015-03-09T18:19:09.564Z,"14km SE of Anza, California",earthquake
2015-03-09T04:26:56.700Z,38.7879982,-122.7431641,2.01,1.08,md,16,55,0.006923,0.03,nc,nc72407880,2015-03-09T06:38:05.888Z,"1km NE of The Geysers, California",earthquake
